customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,licensed_users,active_users,active_user_pct,feature_adoption_pct,login_days_30d,support_tickets_30d,avg_resolution_days,nps_score,renewal_days,days_since_csm_touch,has_executive_sponsor,renewal_window,low_usage_flag,low_adoption_flag,high_support_flag,negative_nps_flag,stale_csm_touch_flag
CUST-101119,Tanner-Summers,Logistics,Starter,20328,432,389,90.0,87.9,6,0,1.9,21,14,83,0,Renewal due in 30 days,0,0,0,0,1
CUST-101120,Jones-Jones,Technology,Enterprise,138762,347,238,68.6,85.7,6,2,0.5,-29,276,38,1,Renewal not imminent,0,0,0,1,0
CUST-101121,Stanton Inc,Technology,Starter,260506,90,64,71.1,87.2,5,1,4.8,75,60,19,1,Renewal due in 90 days,0,0,0,0,0
CUST-101122,Berry Ltd,Healthcare,Professional,259196,263,206,78.3,65.5,7,5,1.5,-15,300,37,1,Renewal not imminent,0,0,1,1,0
CUST-101123,Stevens and Sons,Healthcare,Starter,187033,41,30,73.2,80.2,27,0,4.2,51,323,55,1,Renewal not imminent,0,0,0,0,0
CUST-101124,"Burch, White and Turner",Logistics,Enterprise,271891,449,309,68.8,85.3,23,1,4.5,30,306,37,0,Renewal not imminent,0,0,0,0,0
CUST-101125,Greer LLC,Technology,Enterprise,221547,264,178,67.4,85.9,23,3,1.3,38,303,119,1,Renewal not imminent,0,0,0,0,1
CUST-101126,Martin-Cline,Education,Starter,43826,133,100,75.2,51.4,18,0,4.3,0,217,70,0,Renewal not imminent,0,0,0,0,1
CUST-101127,"Moreno, Griffin and French",Technology,Starter,230700,152,112,73.7,81.1,19,1,6.5,80,254,82,1,Renewal not imminent,0,0,0,0,1
CUST-101128,"Davis, Smith and Hughes",Healthcare,Starter,240710,244,155,63.5,77.6,23,2,3.1,-16,148,60,1,Renewal not imminent,0,0,0,1,0
CUST-101129,Lester and Sons,Education,Starter,133688,239,168,70.3,94.8,29,3,3.1,47,301,43,1,Renewal not imminent,0,0,0,0,0
CUST-101130,Patterson PLC,Logistics,Enterprise,165822,82,57,69.5,53.7,30,3,3.5,13,200,106,1,Renewal not imminent,0,0,0,0,1
CUST-101131,Ramirez Ltd,Manufacturing,Enterprise,259634,422,352,83.4,92.8,9,4,3.8,48,107,95,0,Renewal not imminent,0,0,0,0,1
CUST-101132,Henry Group,Manufacturing,Starter,265173,356,266,74.7,90.4,5,0,1.5,37,103,62,0,Renewal not imminent,0,0,0,0,1
CUST-101133,Hicks-Beard,Technology,Professional,230095,421,195,46.3,44.4,6,3,2.2,31,121,6,0,Renewal not imminent,0,1,0,0,0
CUST-101134,"Palmer, Lopez and Sanchez",Financial Services,Enterprise,148738,198,129,65.2,94.4,5,4,3.3,65,82,110,0,Renewal due in 90 days,0,0,0,0,1
CUST-101135,Cook PLC,Financial Services,Professional,45379,428,263,61.4,84.4,19,3,0.5,-11,59,15,0,Renewal due in 90 days,0,0,0,1,0
CUST-101136,"Castro, Anderson and Jones",Financial Services,Professional,147173,264,181,68.6,76.8,24,0,2.8,72,24,71,1,Renewal due in 30 days,0,0,0,0,1
CUST-101137,Taylor-Walter,Logistics,Enterprise,91261,473,216,45.7,72.9,21,3,4.5,-27,310,90,0,Renewal not imminent,0,0,0,1,1
CUST-101138,Johnson-Fowler,Technology,Starter,241547,489,381,77.9,38.3,25,3,2.3,38,55,78,0,Renewal due in 90 days,0,1,0,0,1
CUST-101139,Huynh-Chapman,Education,Starter,34004,436,209,47.9,94.0,20,2,4.0,-25,86,111,0,Renewal due in 90 days,0,0,0,1,1
CUST-101140,"Casey, Oconnor and Reeves",Manufacturing,Enterprise,201602,481,397,82.5,52.6,22,1,2.7,16,150,97,1,Renewal not imminent,0,0,0,0,1
CUST-101141,Gillespie Group,Manufacturing,Enterprise,64058,390,191,49.0,55.1,10,4,2.8,64,187,17,0,Renewal not imminent,0,0,0,0,0
CUST-101142,Fields-Avila,Technology,Professional,117848,449,238,53.0,41.8,7,3,4.1,66,4,103,1,Renewal due in 30 days,0,1,0,0,1
CUST-101143,Zimmerman-Williams,Education,Starter,162343,189,157,83.1,75.8,8,0,2.0,7,44,91,1,Renewal due in 90 days,0,0,0,0,1
CUST-101144,"Caldwell, Rush and West",Manufacturing,Enterprise,140687,199,149,74.9,69.4,25,4,2.9,-11,216,17,1,Renewal not imminent,0,0,0,1,0
CUST-101145,Pratt Group,Technology,Enterprise,226595,226,159,70.4,79.6,11,2,0.5,80,350,3,1,Renewal not imminent,0,0,0,0,0
CUST-101146,Perry-Sullivan,Logistics,Enterprise,17215,89,75,84.3,61.6,2,1,7.5,3,36,40,1,Renewal due in 90 days,0,0,0,0,0
CUST-101147,Bartlett Inc,Technology,Starter,98153,410,278,67.8,84.0,24,1,5.6,-36,202,84,0,Renewal not imminent,0,0,0,1,1
CUST-101148,Fuentes Inc,Logistics,Enterprise,42308,477,275,57.7,79.8,28,2,0.5,26,339,37,1,Renewal not imminent,0,0,0,0,0
CUST-101149,Hayes LLC,Logistics,Enterprise,171552,220,180,81.8,76.3,29,4,3.6,4,161,1,1,Renewal not imminent,0,0,0,0,0
CUST-101150,Clements-Buck,Education,Starter,288714,475,320,67.4,95.3,12,2,1.5,17,359,82,0,Renewal not imminent,0,0,0,0,1
CUST-101151,"Ross, Cochran and Swanson",Education,Enterprise,297435,469,382,81.4,69.9,14,1,5.9,49,334,44,1,Renewal not imminent,0,0,0,0,0
CUST-101152,Stuart LLC,Financial Services,Starter,115439,412,290,70.4,81.4,17,0,2.2,2,19,49,0,Renewal due in 30 days,0,0,0,0,0
CUST-101153,Perry-Coffey,Financial Services,Starter,295529,281,174,61.9,96.2,16,0,4.3,30,48,39,1,Renewal due in 90 days,0,0,0,0,0
CUST-101154,Ochoa-Campbell,Healthcare,Starter,95900,402,284,70.6,76.5,18,3,3.2,-7,277,30,1,Renewal not imminent,0,0,0,1,0
CUST-101155,Smith-Hubbard,Education,Starter,233640,386,366,94.8,81.6,26,2,3.4,7,31,33,1,Renewal due in 90 days,0,0,0,0,0
CUST-101156,Johnston Ltd,Logistics,Starter,37025,78,52,66.7,48.5,9,2,0.5,33,230,94,0,Renewal not imminent,0,1,0,0,1
CUST-101157,King-Marks,Manufacturing,Enterprise,189723,247,124,50.2,53.0,18,3,4.8,51,298,114,0,Renewal not imminent,0,0,0,0,1
CUST-101158,Howard-Wallace,Financial Services,Enterprise,168867,194,113,58.2,80.7,21,1,1.4,-23,294,91,1,Renewal not imminent,0,0,0,1,1
CUST-101159,"Barnett, Hart and Cruz",Healthcare,Professional,141831,281,181,64.4,78.9,18,2,3.4,-16,265,105,1,Renewal not imminent,0,0,0,1,1
CUST-101160,Freeman Ltd,Manufacturing,Enterprise,63373,247,232,93.9,87.4,26,2,1.1,12,218,10,0,Renewal not imminent,0,0,0,0,0
CUST-101161,Glover PLC,Manufacturing,Professional,234763,46,33,71.7,78.6,14,5,2.7,-31,110,47,1,Renewal not imminent,0,0,1,1,0
CUST-101162,Mathis-Cannon,Technology,Professional,284076,316,189,59.8,91.2,15,1,3.2,41,300,54,1,Renewal not imminent,0,0,0,0,0
CUST-101163,Gates-Anderson,Logistics,Professional,268660,367,367,100.0,89.3,4,0,2.8,24,84,16,1,Renewal due in 90 days,0,0,0,0,0
CUST-101164,Houston Ltd,Manufacturing,Enterprise,251973,379,290,76.5,72.0,27,4,0.5,27,263,15,0,Renewal not imminent,0,0,0,0,0
CUST-101165,"Harris, Alexander and Davidson",Healthcare,Enterprise,260174,248,154,62.1,48.6,30,2,1.5,31,81,47,0,Renewal due in 90 days,0,1,0,0,0
CUST-101166,"Daniel, Berry and Jones",Healthcare,Starter,226234,323,299,92.6,73.7,18,0,5.3,-3,190,5,0,Renewal not imminent,0,0,0,1,0
CUST-101167,"Garcia, Jones and George",Financial Services,Professional,206755,75,36,48.0,92.3,9,0,5.0,22,156,3,0,Renewal not imminent,0,0,0,0,0
CUST-101168,Gomez-Berry,Healthcare,Professional,233122,87,58,66.7,67.4,6,2,1.4,-17,146,104,1,Renewal not imminent,0,0,0,1,1
CUST-101169,Williams-Leon,Education,Professional,76135,16,13,81.2,95.7,27,1,7.2,-35,35,53,1,Renewal due in 90 days,0,0,0,1,0
CUST-101170,"Hill, Decker and Flores",Education,Professional,174372,308,271,88.0,88.0,25,1,3.4,8,173,60,0,Renewal not imminent,0,0,0,0,0
CUST-101171,Chavez PLC,Education,Enterprise,84625,405,264,65.2,31.8,24,4,4.7,17,236,85,1,Renewal not imminent,0,1,0,0,1
CUST-101172,Garcia-Hamilton,Healthcare,Enterprise,182506,91,73,80.2,70.9,19,0,3.1,12,341,49,0,Renewal not imminent,0,0,0,0,0
CUST-101173,Lopez-Casey,Financial Services,Enterprise,219301,475,441,92.8,70.7,30,2,5.2,45,24,113,1,Renewal due in 30 days,0,0,0,0,1
CUST-101174,"May, Reyes and Kelly",Logistics,Starter,157424,391,336,85.9,66.7,22,2,2.8,-37,85,73,1,Renewal due in 90 days,0,0,0,1,1
CUST-101175,"Blankenship, Chen and Hernandez",Logistics,Enterprise,76897,302,119,39.4,73.6,6,3,3.9,39,44,69,0,Renewal due in 90 days,1,0,0,0,1
CUST-101176,Nguyen PLC,Manufacturing,Professional,285549,306,285,93.1,96.4,28,6,1.5,-38,258,15,0,Renewal not imminent,0,0,1,1,0
CUST-101177,Cohen-Powell,Manufacturing,Starter,156159,24,15,62.5,78.4,26,2,4.2,73,362,74,1,Renewal not imminent,0,0,0,0,1
CUST-101178,"Pierce, Taylor and Sexton",Education,Professional,291730,58,38,65.5,97.0,18,0,3.5,-35,206,62,0,Renewal not imminent,0,0,0,1,1
CUST-101179,Simpson-Collins,Manufacturing,Professional,241122,189,144,76.2,88.1,27,3,7.0,27,13,40,1,Renewal due in 30 days,0,0,0,0,0
CUST-101180,Flores-Castro,Healthcare,Starter,59723,146,76,52.1,68.4,5,1,2.5,-4,278,18,0,Renewal not imminent,0,0,0,1,0
CUST-101181,"White, Payne and Daniels",Manufacturing,Professional,58991,145,103,71.0,59.6,21,1,7.1,-19,209,7,1,Renewal not imminent,0,0,0,1,0
CUST-101182,"Cook, Frazier and Contreras",Logistics,Starter,26245,107,85,79.4,68.6,12,0,1.7,-28,153,40,0,Renewal not imminent,0,0,0,1,0
CUST-101183,Rowe-Martin,Financial Services,Professional,181983,226,181,80.1,77.8,1,3,5.5,-15,62,30,0,Renewal due in 90 days,0,0,0,1,0
CUST-101184,Nguyen-Dorsey,Education,Professional,278664,267,196,73.4,64.0,8,4,5.3,-33,59,40,1,Renewal due in 90 days,0,0,0,1,0
CUST-101185,Davis and Sons,Healthcare,Professional,225425,298,224,75.2,42.8,13,1,1.8,41,15,29,0,Renewal due in 30 days,0,1,0,0,0
CUST-101186,"Paul, Alvarez and Long",Manufacturing,Enterprise,65220,152,85,55.9,65.0,25,1,3.3,-24,334,38,1,Renewal not imminent,0,0,0,1,0
CUST-101187,Reyes-Smith,Logistics,Enterprise,55992,243,175,72.0,50.4,25,2,0.5,-22,105,47,0,Renewal not imminent,0,0,0,1,0
CUST-101188,Stone Group,Education,Professional,140535,415,275,66.3,64.6,14,2,0.9,-35,285,0,1,Renewal not imminent,0,0,0,1,0
CUST-101189,"Alexander, Reilly and Skinner",Logistics,Starter,163650,439,307,69.9,74.5,1,3,3.4,79,1,117,1,Renewal due in 30 days,0,0,0,0,1
CUST-101190,"Stone, Perez and Kelley",Logistics,Professional,143538,154,95,61.7,54.3,26,2,0.5,40,180,27,1,Renewal not imminent,0,0,0,0,0
CUST-101191,Freeman-Cooper,Logistics,Enterprise,96628,38,29,76.3,84.1,2,4,0.5,-2,289,11,1,Renewal not imminent,0,0,0,1,0
CUST-101192,"Morris, Henson and King",Manufacturing,Enterprise,76475,372,278,74.7,95.2,8,2,6.1,72,285,55,0,Renewal not imminent,0,0,0,0,0
CUST-101193,Jennings Inc,Financial Services,Enterprise,276671,327,245,74.9,80.6,20,5,2.0,-7,176,96,1,Renewal not imminent,0,0,1,1,1
CUST-101194,Hunter LLC,Logistics,Professional,140937,154,114,74.0,56.0,6,2,6.2,18,175,76,1,Renewal not imminent,0,0,0,0,1
CUST-101195,Sanchez-Young,Logistics,Starter,82110,23,15,65.2,32.3,15,1,3.0,-40,312,115,0,Renewal not imminent,0,1,0,1,1
CUST-101196,"Kaiser, Davis and Cole",Technology,Enterprise,102982,359,282,78.6,85.9,22,3,2.7,22,357,97,1,Renewal not imminent,0,0,0,0,1
CUST-101197,Potter-Bush,Logistics,Enterprise,54545,290,184,63.4,87.4,17,4,4.4,-37,40,114,1,Renewal due in 90 days,0,0,0,1,1
CUST-101198,Lloyd PLC,Financial Services,Professional,76705,359,302,84.1,79.1,11,0,0.5,9,308,22,0,Renewal not imminent,0,0,0,0,0
CUST-101199,"Garcia, Walker and Williams",Financial Services,Starter,254584,78,44,56.4,62.2,0,2,3.2,-12,228,95,0,Renewal not imminent,0,0,0,1,1
CUST-101200,"Hess, Escobar and Bowman",Logistics,Enterprise,159395,403,311,77.2,77.0,6,3,4.2,-29,184,104,1,Renewal not imminent,0,0,0,1,1
CUST-101201,"Lee, Anderson and Johnson",Manufacturing,Professional,127945,428,271,63.3,51.2,1,0,2.1,-5,186,63,0,Renewal not imminent,0,0,0,1,1
CUST-101202,"Adams, Carter and Small",Logistics,Professional,114805,18,13,72.2,91.5,27,1,4.5,-5,57,72,1,Renewal due in 90 days,0,0,0,1,1
CUST-101203,Briggs Group,Logistics,Enterprise,113591,102,66,64.7,47.6,21,1,1.8,47,290,77,0,Renewal not imminent,0,1,0,0,1
CUST-101204,"King, Donovan and Wilson",Logistics,Starter,79238,48,33,68.8,42.9,8,1,0.7,79,66,72,0,Renewal due in 90 days,0,1,0,0,1
CUST-101205,Quinn Group,Logistics,Professional,286244,466,405,86.9,96.9,27,1,5.1,46,99,2,1,Renewal not imminent,0,0,0,0,0
CUST-101206,Mejia-Brown,Healthcare,Professional,249988,363,252,69.4,87.3,21,3,3.4,80,329,83,0,Renewal not imminent,0,0,0,0,1
CUST-101207,Bell PLC,Technology,Professional,181344,452,393,86.9,76.2,3,3,2.6,47,141,66,1,Renewal not imminent,0,0,0,0,1
CUST-101208,Jackson-Lee,Education,Starter,201515,268,209,78.0,92.7,1,0,0.5,-5,115,117,1,Renewal not imminent,0,0,0,1,1
CUST-101209,Bauer LLC,Financial Services,Starter,247332,287,249,86.8,84.0,6,0,0.5,2,201,10,0,Renewal not imminent,0,0,0,0,0
CUST-101210,"Ibarra, Gutierrez and Prince",Logistics,Professional,130294,392,249,63.5,72.7,29,2,0.7,-9,39,25,0,Renewal due in 90 days,0,0,0,1,0
CUST-101211,"Morris, Moreno and Mitchell",Healthcare,Enterprise,174951,183,85,46.4,78.7,3,4,0.6,-37,321,61,1,Renewal not imminent,0,0,0,1,1
CUST-101212,Schroeder and Sons,Education,Enterprise,24595,428,297,69.4,54.0,26,3,4.9,-8,172,31,0,Renewal not imminent,0,0,0,1,0
CUST-101213,"Davis, Hill and Watts",Financial Services,Starter,136968,257,237,92.2,88.5,16,0,4.1,61,171,30,0,Renewal not imminent,0,0,0,0,0
CUST-101214,Manning-Soto,Healthcare,Enterprise,241915,412,260,63.1,67.0,18,1,0.5,-25,229,10,0,Renewal not imminent,0,0,0,1,0
CUST-101215,Johnson-Gonzalez,Technology,Professional,29481,484,362,74.8,56.2,2,2,2.2,60,356,16,0,Renewal not imminent,0,0,0,0,0
CUST-101216,Hickman Inc,Healthcare,Professional,243692,485,227,46.8,79.9,20,0,5.5,15,313,8,0,Renewal not imminent,0,0,0,0,0
CUST-101217,"Preston, Brown and Henry",Education,Starter,41250,361,157,43.5,57.4,27,1,4.6,8,151,51,0,Renewal not imminent,0,0,0,0,0
CUST-101218,Hansen-Guerrero,Manufacturing,Enterprise,227538,331,230,69.5,35.1,19,2,4.6,-39,338,58,1,Renewal not imminent,0,1,0,1,0
CUST-101219,Williamson-Wiley,Education,Enterprise,236450,252,150,59.5,72.9,10,2,3.4,43,52,120,0,Renewal due in 90 days,0,0,0,0,1
CUST-101220,Perez Inc,Financial Services,Enterprise,283168,247,194,78.5,51.5,3,0,3.7,-27,99,1,0,Renewal not imminent,0,0,0,1,0
CUST-101221,Larson and Sons,Education,Starter,113509,318,230,72.3,71.1,16,1,0.9,-8,327,45,1,Renewal not imminent,0,0,0,1,0
CUST-101222,Price-Sims,Manufacturing,Starter,245111,261,233,89.3,93.9,25,1,5.3,-35,71,7,0,Renewal due in 90 days,0,0,0,1,0
CUST-101223,"Simpson, Olson and Fox",Education,Enterprise,240509,174,135,77.6,84.6,9,2,6.5,34,184,113,0,Renewal not imminent,0,0,0,0,1
CUST-101224,Floyd-Davis,Financial Services,Enterprise,258165,90,62,68.9,94.9,9,1,0.8,7,176,1,0,Renewal not imminent,0,0,0,0,0
CUST-101225,Mcclain PLC,Education,Enterprise,136459,44,25,56.8,80.0,13,1,4.0,4,28,25,0,Renewal due in 30 days,0,0,0,0,0
CUST-101226,"Munoz, Adams and Schaefer",Healthcare,Professional,117518,342,339,99.1,60.7,21,2,2.9,20,97,88,1,Renewal not imminent,0,0,0,0,1
CUST-101227,Johnson-Moore,Education,Enterprise,185615,322,308,95.7,74.7,19,3,0.5,-2,172,53,1,Renewal not imminent,0,0,0,1,0
CUST-101228,Booker and Sons,Technology,Starter,66970,98,73,74.5,51.0,7,1,5.1,77,254,0,0,Renewal not imminent,0,0,0,0,0
CUST-101229,Andersen-Davis,Technology,Enterprise,132729,369,284,77.0,87.7,7,2,7.4,21,110,94,1,Renewal not imminent,0,0,0,0,1
CUST-101230,Chavez and Sons,Manufacturing,Professional,209086,428,284,66.4,52.8,26,2,3.8,-40,95,46,0,Renewal not imminent,0,0,0,1,0
CUST-101231,Thornton PLC,Healthcare,Enterprise,199635,52,45,86.5,50.9,4,3,3.7,-3,59,56,0,Renewal due in 90 days,0,0,0,1,0
CUST-101232,Johnson-Valdez,Healthcare,Starter,200696,338,243,71.9,43.1,6,0,2.4,-4,102,22,0,Renewal not imminent,0,1,0,1,0
CUST-101233,Richardson-Gordon,Logistics,Starter,149362,468,400,85.5,78.2,27,1,2.1,30,174,31,0,Renewal not imminent,0,0,0,0,0
CUST-101234,Tran LLC,Manufacturing,Professional,23268,115,99,86.1,77.7,0,3,5.9,66,52,86,0,Renewal due in 90 days,0,0,0,0,1
CUST-101235,Johnson PLC,Financial Services,Starter,70179,209,114,54.5,72.1,14,0,4.0,-10,157,47,1,Renewal not imminent,0,0,0,1,0
CUST-101236,Vasquez-Hayes,Education,Enterprise,101841,353,267,75.6,53.3,28,3,1.8,51,223,8,0,Renewal not imminent,0,0,0,0,0
CUST-101237,"Stone, Roach and Johnson",Manufacturing,Starter,80574,88,58,65.9,50.0,12,1,4.6,48,273,47,1,Renewal not imminent,0,0,0,0,0
CUST-101238,Cooper-Torres,Logistics,Starter,237202,321,179,55.8,75.1,24,2,6.4,38,24,75,0,Renewal due in 30 days,0,0,0,0,1
CUST-101239,Harris-Fischer,Financial Services,Starter,292739,452,330,73.0,97.1,7,1,4.4,-34,168,80,1,Renewal not imminent,0,0,0,1,1
CUST-101240,"West, Francis and Figueroa",Education,Enterprise,78300,461,400,86.8,72.3,6,0,1.1,53,251,10,1,Renewal not imminent,0,0,0,0,0
CUST-101241,"Lucero, Cardenas and Sweeney",Manufacturing,Enterprise,46012,419,329,78.5,90.6,24,1,6.0,72,199,82,1,Renewal not imminent,0,0,0,0,1
CUST-101242,Knight PLC,Technology,Starter,284049,270,231,85.6,73.7,22,2,3.9,7,165,67,1,Renewal not imminent,0,0,0,0,1
CUST-101243,"Ferguson, Garner and Ross",Technology,Professional,271413,381,225,59.1,64.2,12,0,5.4,41,298,117,0,Renewal not imminent,0,0,0,0,1
CUST-101244,Holloway-Rose,Manufacturing,Professional,127094,121,64,52.9,47.5,12,3,4.8,-13,121,39,1,Renewal not imminent,0,1,0,1,0
CUST-101245,Pham PLC,Education,Starter,209700,470,358,76.2,88.4,8,1,0.5,30,192,10,0,Renewal not imminent,0,0,0,0,0
CUST-101246,Walker Ltd,Financial Services,Professional,56054,399,349,87.5,81.5,11,4,1.8,-11,266,74,0,Renewal not imminent,0,0,0,1,1
CUST-101247,"Bennett, Baker and Yu",Education,Professional,280572,253,156,61.7,73.9,14,1,7.0,19,219,55,1,Renewal not imminent,0,0,0,0,0
CUST-101248,Campbell-Shelton,Financial Services,Professional,272855,203,83,40.9,44.7,0,3,2.9,-18,196,56,0,Renewal not imminent,0,1,0,1,0
CUST-101249,Holland-Parker,Financial Services,Starter,51787,150,120,80.0,80.9,26,1,6.3,24,151,65,0,Renewal not imminent,0,0,0,0,1
CUST-101250,Cummings PLC,Manufacturing,Starter,156926,417,347,83.2,83.3,2,4,3.6,6,61,4,0,Renewal due in 90 days,0,0,0,0,0
CUST-101251,"Yates, Evans and Peterson",Logistics,Professional,115099,185,112,60.5,51.9,9,2,5.7,55,129,104,1,Renewal not imminent,0,0,0,0,1
CUST-101252,"Hicks, Sosa and Williams",Logistics,Enterprise,84281,112,93,83.0,66.4,29,2,2.8,-7,279,1,1,Renewal not imminent,0,0,0,1,0
CUST-101253,"Terry, Gonzalez and Burton",Technology,Professional,193735,159,72,45.3,76.9,24,2,6.8,43,297,1,1,Renewal not imminent,0,0,0,0,0
CUST-101254,Ramirez LLC,Manufacturing,Professional,280774,349,303,86.8,36.4,7,2,2.3,52,117,95,0,Renewal not imminent,0,1,0,0,1
CUST-101255,"Taylor, Taylor and Chavez",Education,Enterprise,134538,257,189,73.5,90.1,24,2,2.3,19,283,92,1,Renewal not imminent,0,0,0,0,1
CUST-101256,Campos-Gordon,Financial Services,Starter,57023,189,177,93.7,92.5,24,1,7.3,80,220,89,1,Renewal not imminent,0,0,0,0,1
CUST-101257,Smith PLC,Technology,Enterprise,241995,122,60,49.2,49.2,11,1,3.4,-23,16,73,0,Renewal due in 30 days,0,1,0,1,1
CUST-101258,George Group,Technology,Enterprise,17075,171,94,55.0,89.3,10,2,0.5,-12,182,53,1,Renewal not imminent,0,0,0,1,0
CUST-101259,Evans-King,Logistics,Enterprise,223481,366,236,64.5,75.7,10,0,5.2,35,154,2,0,Renewal not imminent,0,0,0,0,0
CUST-101260,Weaver-Walker,Manufacturing,Professional,84946,487,423,86.9,83.8,20,6,2.2,62,291,77,1,Renewal not imminent,0,0,1,0,1
CUST-101261,"White, Griffin and Escobar",Technology,Starter,119062,210,116,55.2,53.8,12,2,5.1,-16,274,60,0,Renewal not imminent,0,0,0,1,0
CUST-101262,Lambert-Flowers,Logistics,Professional,248734,183,164,89.6,75.5,5,1,3.1,-27,48,86,0,Renewal due in 90 days,0,0,0,1,1
CUST-101263,Gibbs-Jones,Healthcare,Starter,268174,31,26,83.9,81.3,2,1,4.3,76,102,49,1,Renewal not imminent,0,0,0,0,0
CUST-101264,Bates-Johnson,Financial Services,Enterprise,134179,120,119,99.2,45.2,2,3,2.3,18,269,7,1,Renewal not imminent,0,1,0,0,0
CUST-101265,"Potter, Collins and Hull",Manufacturing,Professional,17791,280,106,37.9,65.5,12,3,4.1,-20,211,14,0,Renewal not imminent,1,0,0,1,0
CUST-101266,"Torres, Snyder and Rodriguez",Technology,Enterprise,231369,289,137,47.4,68.3,12,2,4.6,75,36,110,0,Renewal due in 90 days,0,0,0,0,1
CUST-101267,Walker-Mitchell,Financial Services,Professional,119833,81,57,70.4,52.9,21,1,2.9,20,364,20,1,Renewal not imminent,0,0,0,0,0
CUST-101268,Hardy and Sons,Education,Enterprise,118416,315,232,73.7,71.3,14,2,0.5,-5,351,25,0,Renewal not imminent,0,0,0,1,0
CUST-101269,Adkins-Larsen,Healthcare,Professional,245691,88,73,83.0,77.2,25,1,1.2,-9,310,67,1,Renewal not imminent,0,0,0,1,1
CUST-101270,"Ford, Smith and Frost",Technology,Professional,269403,481,358,74.4,76.7,1,0,1.8,54,295,11,1,Renewal not imminent,0,0,0,0,0
CUST-101271,Byrd and Sons,Financial Services,Enterprise,251236,345,234,67.8,70.9,25,3,2.3,-2,365,50,0,Renewal not imminent,0,0,0,1,0
CUST-101272,"Cruz, Smith and Mora",Manufacturing,Enterprise,142618,227,135,59.5,59.2,14,1,3.6,9,222,116,0,Renewal not imminent,0,0,0,0,1
CUST-101273,"Alvarado, Mathis and Ingram",Technology,Enterprise,62087,372,220,59.1,89.7,7,1,4.5,73,23,111,0,Renewal due in 30 days,0,0,0,0,1
CUST-101274,Kline PLC,Financial Services,Enterprise,293929,155,139,89.7,59.3,22,2,2.2,52,35,92,0,Renewal due in 90 days,0,0,0,0,1
CUST-101275,Stewart Ltd,Technology,Enterprise,270729,480,428,89.2,91.1,11,2,3.3,-31,63,96,0,Renewal due in 90 days,0,0,0,1,1
CUST-101276,Cook-Bryan,Technology,Professional,182924,273,219,80.2,71.0,8,4,3.0,-14,85,64,0,Renewal due in 90 days,0,0,0,1,1
CUST-101277,Murray-Wilson,Healthcare,Enterprise,26007,251,156,62.2,77.2,21,1,3.4,55,356,59,1,Renewal not imminent,0,0,0,0,0
CUST-101278,"Peters, Hughes and Warren",Manufacturing,Professional,221370,190,142,74.7,87.0,0,0,2.8,-8,20,14,0,Renewal due in 30 days,0,0,0,1,0
CUST-101279,Hardin-Mccormick,Technology,Professional,255398,182,146,80.2,61.0,2,5,3.5,30,35,84,0,Renewal due in 90 days,0,0,1,0,1
CUST-101280,Larsen and Sons,Manufacturing,Professional,241493,380,341,89.7,95.8,26,2,3.3,-20,143,21,0,Renewal not imminent,0,0,0,1,0
CUST-101281,Harris Inc,Manufacturing,Professional,64698,325,266,81.8,94.3,17,4,6.0,54,64,50,0,Renewal due in 90 days,0,0,0,0,0
CUST-101282,Mosley-Ali,Logistics,Professional,17877,54,46,85.2,65.5,14,2,1.9,5,79,22,0,Renewal due in 90 days,0,0,0,0,0
CUST-101283,Massey PLC,Logistics,Enterprise,30059,380,324,85.3,77.7,14,2,1.8,49,111,6,0,Renewal not imminent,0,0,0,0,0
CUST-101284,Phillips PLC,Technology,Starter,173650,214,144,67.3,85.3,0,1,4.5,-34,307,98,1,Renewal not imminent,0,0,0,1,1
CUST-101285,Cox-Turner,Manufacturing,Professional,117768,407,339,83.3,74.3,6,3,3.5,-29,123,2,1,Renewal not imminent,0,0,0,1,0
CUST-101286,"Neal, Wells and Boyd",Financial Services,Starter,19633,29,17,58.6,69.0,21,0,3.0,-32,349,28,0,Renewal not imminent,0,0,0,1,0
CUST-101287,"Cox, Bishop and Shannon",Logistics,Starter,100018,423,276,65.2,84.7,13,4,3.6,25,23,13,1,Renewal due in 30 days,0,0,0,0,0
CUST-101288,Miller PLC,Education,Starter,111377,180,136,75.6,73.6,12,3,4.6,80,278,54,0,Renewal not imminent,0,0,0,0,0
CUST-101289,"Peterson, Rosario and Bates",Healthcare,Professional,124082,133,96,72.2,75.0,5,0,4.1,-39,166,51,1,Renewal not imminent,0,0,0,1,0
