customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,licensed_users,renewal_days,nps_score
CUST-101713,Apex Technologies,Technology,Starter,35145,255,307,-34
CUST-101714,Evergreen Networks,Healthcare,Professional,282475,208,141,27
CUST-101715,Nova Health,Financial Services,Enterprise,131456,135,165,7
CUST-101716,Vertex Technologies,Logistics,Starter,32644,435,321,20
CUST-101717,Bright Industries,Education,Professional,20909,225,320,59
CUST-101718,Nimbus Solutions,Financial Services,Starter,76178,79,201,-8
CUST-101719,BluePeak Health,Education,Professional,273329,148,128,26
CUST-101720,BluePeak Financial,Manufacturing,Enterprise,46356,219,73,49
CUST-101721,Vertex Logistics,Technology,Professional,95148,386,11,-9
CUST-101722,Atlas Technologies,Manufacturing,Starter,174311,384,129,-30
CUST-101723,Nova Health,Financial Services,Professional,164364,164,22,-17
CUST-101724,Atlas Health,Financial Services,Starter,24197,189,343,-30
CUST-101725,BluePeak Logistics,Education,Enterprise,290058,420,259,77
CUST-101726,Summit Health,Financial Services,Professional,82387,203,239,38
CUST-101727,BluePeak Solutions,Financial Services,Starter,119290,34,111,-14
CUST-101728,Atlas Logistics,Education,Professional,76057,439,203,53
CUST-101729,Nimbus Industries,Education,Professional,76895,61,279,-34
CUST-101730,Summit Industries,Manufacturing,Starter,224333,338,330,1
CUST-101731,Nimbus Systems,Education,Enterprise,272396,385,168,9
CUST-101732,Atlas Solutions,Healthcare,Starter,121420,413,14,63
CUST-101733,Nova Systems,Education,Starter,286658,413,7,-9
CUST-101734,Pioneer Logistics,Logistics,Professional,74757,341,213,77
CUST-101735,Evergreen Networks,Manufacturing,Starter,51977,215,160,37
CUST-101736,Atlas Logistics,Manufacturing,Starter,220143,70,272,21
CUST-101737,Nova Financial,Manufacturing,Enterprise,94668,402,111,37
CUST-101738,Pioneer Logistics,Financial Services,Professional,231293,137,40,-29
CUST-101739,Atlas Technologies,Logistics,Starter,204327,81,323,-38
CUST-101740,Nova Technologies,Technology,Enterprise,36305,267,266,48
CUST-101741,Apex Solutions,Manufacturing,Starter,284764,414,105,6
CUST-101742,Apex Technologies,Manufacturing,Enterprise,250880,433,38,1
CUST-101743,Summit Logistics,Financial Services,Professional,39290,104,221,25
CUST-101744,Pioneer Technologies,Education,Enterprise,86761,263,319,-14
CUST-101745,Apex Systems,Manufacturing,Professional,14599,398,271,17
CUST-101746,Pioneer Health,Technology,Starter,123128,136,120,42
CUST-101747,Evergreen Industries,Logistics,Enterprise,21465,67,311,65
CUST-101748,BluePeak Logistics,Education,Starter,20269,426,232,-8
CUST-101749,Bright Technologies,Education,Enterprise,209063,402,337,-3
CUST-101750,Atlas Logistics,Manufacturing,Enterprise,203984,60,297,9
CUST-101751,Bright Systems,Financial Services,Starter,274373,184,159,32
CUST-101752,Summit Systems,Manufacturing,Starter,166366,470,73,59
CUST-101753,Bright Solutions,Education,Professional,93265,223,204,41
CUST-101754,Pioneer Health,Logistics,Starter,174268,343,288,80
CUST-101755,Bright Networks,Logistics,Starter,284739,181,71,44
CUST-101756,Apex Networks,Technology,Enterprise,73763,438,73,75
CUST-101757,Apex Health,Technology,Enterprise,200073,189,279,46
CUST-101758,Atlas Technologies,Education,Professional,192731,62,209,40
CUST-101759,Pioneer Technologies,Healthcare,Enterprise,88397,302,98,63
CUST-101760,Nimbus Logistics,Manufacturing,Professional,221018,487,278,-21
CUST-101761,Apex Solutions,Manufacturing,Professional,129301,335,1,-40
CUST-101762,Nova Technologies,Healthcare,Starter,73228,322,199,24
CUST-101763,Bright Networks,Healthcare,Starter,46719,431,193,27
CUST-101764,BluePeak Systems,Logistics,Professional,40481,56,233,12
CUST-101765,Bright Industries,Logistics,Professional,87312,461,26,53
CUST-101766,Apex Industries,Technology,Professional,159587,153,201,-20
CUST-101767,Nova Technologies,Logistics,Starter,83928,386,177,-38
CUST-101768,Pioneer Technologies,Healthcare,Starter,47019,386,135,-38
CUST-101769,Summit Financial,Manufacturing,Professional,133694,49,46,79
CUST-101770,Vertex Financial,Financial Services,Professional,68997,381,240,29
CUST-101771,Vertex Systems,Healthcare,Enterprise,97659,119,1,8
CUST-101772,Atlas Networks,Manufacturing,Professional,271914,437,280,33
CUST-101773,Pioneer Systems,Logistics,Enterprise,167571,126,158,-7
CUST-101774,Vertex Technologies,Financial Services,Enterprise,34545,39,49,15
CUST-101775,Summit Logistics,Healthcare,Professional,258624,246,274,-27
CUST-101776,Atlas Health,Manufacturing,Starter,19347,356,83,41
CUST-101777,Summit Logistics,Education,Professional,101978,67,294,29
CUST-101778,Nova Financial,Education,Starter,72285,134,264,-18
CUST-101779,Evergreen Financial,Education,Professional,24015,29,253,60
CUST-101780,Nimbus Industries,Technology,Enterprise,44028,221,207,70
CUST-101781,Vertex Solutions,Financial Services,Starter,209193,280,277,-22
CUST-101782,Evergreen Networks,Logistics,Starter,57187,129,202,46
CUST-101783,Evergreen Industries,Healthcare,Enterprise,150888,412,208,32
CUST-101784,Bright Health,Financial Services,Enterprise,220630,52,234,56
CUST-101785,Nova Logistics,Education,Starter,95014,135,65,74
CUST-101786,Summit Technologies,Logistics,Enterprise,143476,324,260,-3
CUST-101787,Bright Systems,Logistics,Starter,160670,448,178,17
CUST-101788,Apex Industries,Healthcare,Professional,105869,429,121,74
CUST-101789,Summit Health,Healthcare,Enterprise,248981,259,141,8
CUST-101790,Pioneer Industries,Education,Enterprise,270196,383,197,29
CUST-101791,Pioneer Health,Manufacturing,Professional,282593,273,296,-15
CUST-101792,Atlas Solutions,Technology,Enterprise,109641,363,350,40
CUST-101793,BluePeak Solutions,Logistics,Professional,216553,371,196,53
CUST-101794,Apex Solutions,Logistics,Starter,100038,306,144,75
CUST-101795,BluePeak Health,Education,Professional,253532,152,304,10
CUST-101796,Summit Health,Logistics,Enterprise,153165,110,201,66
CUST-101797,Nova Health,Financial Services,Starter,183903,189,96,28
CUST-101798,Evergreen Technologies,Manufacturing,Enterprise,102102,482,207,35
CUST-101799,Atlas Networks,Healthcare,Starter,276493,190,55,31
CUST-101800,Pioneer Logistics,Technology,Enterprise,182066,28,9,38
CUST-101801,BluePeak Financial,Healthcare,Starter,172756,437,322,39
CUST-101802,Nimbus Industries,Education,Professional,98410,489,25,-15
CUST-101803,Summit Logistics,Healthcare,Starter,202958,312,108,10
CUST-101804,Nimbus Networks,Financial Services,Starter,68215,247,111,53
CUST-101805,Nova Industries,Logistics,Enterprise,63054,433,122,62
CUST-101806,Bright Logistics,Manufacturing,Enterprise,69202,23,146,58
CUST-101807,Pioneer Technologies,Education,Enterprise,75970,105,357,35
CUST-101808,Vertex Industries,Healthcare,Professional,201260,324,67,-10
CUST-101809,Vertex Health,Financial Services,Enterprise,236474,220,214,-33
CUST-101810,Pioneer Industries,Financial Services,Professional,99865,420,71,23
CUST-101811,BluePeak Networks,Logistics,Enterprise,233230,394,187,61
CUST-101812,Atlas Health,Financial Services,Enterprise,74210,106,43,63
CUST-101813,Apex Solutions,Healthcare,Starter,172873,84,191,41
CUST-101814,Summit Health,Logistics,Starter,182906,52,163,-32
CUST-101815,Apex Financial,Logistics,Enterprise,235180,261,285,54
CUST-101816,BluePeak Technologies,Technology,Enterprise,269231,170,74,23
CUST-101817,Pioneer Industries,Logistics,Professional,228677,231,77,55
CUST-101818,Evergreen Logistics,Manufacturing,Starter,287685,485,112,63
CUST-101819,Vertex Financial,Healthcare,Starter,116952,392,311,-22
CUST-101820,BluePeak Systems,Healthcare,Professional,16254,335,47,26
CUST-101821,Summit Industries,Financial Services,Starter,291190,96,85,58
CUST-101822,Pioneer Health,Manufacturing,Professional,263699,355,238,1
CUST-101823,Vertex Technologies,Manufacturing,Enterprise,29140,262,167,-22
CUST-101824,Atlas Financial,Logistics,Starter,217780,210,28,30
CUST-101825,Pioneer Health,Healthcare,Professional,124757,345,102,16
CUST-101826,Apex Networks,Manufacturing,Starter,93365,443,296,32
CUST-101827,Vertex Systems,Logistics,Professional,183418,466,337,69
CUST-101828,Atlas Health,Manufacturing,Starter,182447,135,335,6
CUST-101829,Atlas Logistics,Financial Services,Professional,76045,178,251,52
CUST-101830,Nova Logistics,Manufacturing,Starter,186390,97,134,70
CUST-101831,Pioneer Industries,Healthcare,Starter,103399,107,226,-32
CUST-101832,Bright Industries,Education,Professional,70989,356,110,22
CUST-101833,Atlas Financial,Manufacturing,Starter,26721,311,346,56
CUST-101834,Apex Financial,Manufacturing,Starter,35312,388,136,57
CUST-101835,Atlas Industries,Financial Services,Enterprise,122407,280,355,54
CUST-101836,Summit Technologies,Healthcare,Starter,117903,109,9,-5
CUST-101837,Bright Networks,Healthcare,Professional,46817,432,178,66
CUST-101838,Vertex Health,Logistics,Enterprise,194582,26,340,-37
CUST-101839,Atlas Financial,Healthcare,Enterprise,114934,156,3,33
CUST-101840,Bright Industries,Healthcare,Enterprise,72382,366,75,10
CUST-101841,Summit Health,Healthcare,Enterprise,253353,74,210,19
CUST-101842,Bright Systems,Healthcare,Starter,212583,73,207,-27
CUST-101843,Bright Solutions,Technology,Starter,191798,76,339,55
CUST-101844,Bright Financial,Healthcare,Professional,112896,116,221,8
CUST-101845,Vertex Industries,Logistics,Enterprise,170054,353,267,-27
CUST-101846,Nimbus Logistics,Healthcare,Enterprise,218980,66,321,27
CUST-101847,Evergreen Health,Manufacturing,Enterprise,162320,310,193,-24
CUST-101848,Evergreen Networks,Logistics,Professional,46612,373,336,-40
CUST-101849,Bright Industries,Healthcare,Starter,131990,80,233,-25
CUST-101850,Evergreen Networks,Education,Professional,215092,493,158,57
CUST-101851,Nimbus Health,Healthcare,Starter,264629,147,28,14
CUST-101852,Summit Industries,Financial Services,Starter,99216,260,307,39
CUST-101853,Bright Solutions,Technology,Starter,80150,233,65,70
CUST-101854,Evergreen Logistics,Manufacturing,Enterprise,15972,190,114,49
CUST-101855,Apex Systems,Healthcare,Enterprise,202414,142,208,23
CUST-101856,Nova Logistics,Education,Starter,206452,203,227,35
CUST-101857,Nova Health,Manufacturing,Professional,263433,160,55,-23
CUST-101858,Apex Systems,Healthcare,Enterprise,43141,237,61,62
CUST-101859,Apex Technologies,Education,Starter,64626,121,231,11
CUST-101860,Nova Solutions,Education,Starter,282979,97,50,63
CUST-101861,Vertex Solutions,Logistics,Starter,191683,69,361,-33
CUST-101862,Pioneer Systems,Manufacturing,Starter,254192,224,365,-11
CUST-101863,Atlas Logistics,Technology,Professional,116592,199,206,-18
CUST-101864,Bright Technologies,Manufacturing,Professional,290759,23,271,46
CUST-101865,BluePeak Industries,Healthcare,Starter,75174,320,288,-40
CUST-101866,Nova Health,Technology,Professional,241362,325,202,15
CUST-101867,Nimbus Financial,Manufacturing,Enterprise,261038,314,10,-36
CUST-101868,Nimbus Logistics,Financial Services,Enterprise,25072,232,35,61
CUST-101869,Pioneer Systems,Financial Services,Starter,22301,356,336,-7
CUST-101870,Bright Logistics,Education,Starter,177175,435,128,45
CUST-101871,BluePeak Solutions,Education,Professional,272521,36,203,60
CUST-101872,Nimbus Financial,Technology,Enterprise,242171,346,351,-25
CUST-101873,Nova Technologies,Healthcare,Starter,125394,67,249,-4
CUST-101874,BluePeak Financial,Manufacturing,Starter,180988,307,224,-17
CUST-101875,Bright Systems,Education,Professional,19686,313,35,51
CUST-101876,Nova Health,Healthcare,Starter,256983,467,27,25
CUST-101877,Nimbus Technologies,Healthcare,Starter,26380,69,323,62
CUST-101878,Atlas Systems,Manufacturing,Professional,280936,450,305,24
CUST-101879,Vertex Systems,Healthcare,Professional,23750,476,276,24
CUST-101880,Nimbus Technologies,Financial Services,Professional,292548,432,71,-20
CUST-101881,Atlas Financial,Education,Professional,277734,282,192,16
CUST-101882,Apex Logistics,Education,Starter,231565,46,243,0
CUST-101883,Summit Technologies,Education,Starter,169053,446,305,11
CUST-101884,Vertex Industries,Logistics,Enterprise,153775,493,85,36
CUST-101885,Nova Industries,Logistics,Enterprise,38227,252,137,-35
CUST-101886,Nimbus Technologies,Healthcare,Professional,235949,147,23,23
CUST-101887,Pioneer Logistics,Logistics,Enterprise,129509,105,171,52
CUST-101888,Nova Health,Financial Services,Enterprise,35680,312,310,78
CUST-101889,Bright Technologies,Technology,Enterprise,142366,442,136,79
CUST-101890,Atlas Logistics,Manufacturing,Starter,244755,246,6,-21
CUST-101891,Vertex Networks,Education,Starter,225191,87,141,29
CUST-101892,Atlas Technologies,Education,Enterprise,275092,151,117,38
CUST-101893,Nova Industries,Manufacturing,Enterprise,245399,147,309,33
CUST-101894,BluePeak Systems,Manufacturing,Starter,142172,60,184,44
CUST-101895,Summit Technologies,Healthcare,Starter,123853,435,244,52
CUST-101896,Summit Solutions,Financial Services,Professional,279934,110,49,11
CUST-101897,Vertex Networks,Financial Services,Professional,271832,480,75,-7
CUST-101898,Apex Financial,Logistics,Professional,155445,177,15,60
CUST-101899,Pioneer Systems,Education,Starter,147629,255,305,28
CUST-101900,Atlas Solutions,Technology,Professional,88263,294,50,-6
CUST-101901,Nimbus Financial,Financial Services,Enterprise,108840,279,202,40
CUST-101902,Atlas Financial,Logistics,Enterprise,219527,330,357,39
CUST-101903,BluePeak Systems,Financial Services,Professional,148953,305,161,62
CUST-101904,Vertex Health,Healthcare,Enterprise,262482,329,185,-9
CUST-101905,Nimbus Systems,Technology,Starter,233502,194,350,53
CUST-101906,Nova Networks,Manufacturing,Professional,77936,121,52,25
CUST-101907,Apex Technologies,Technology,Starter,37769,321,13,36
CUST-101908,Vertex Logistics,Education,Enterprise,143186,428,92,-34
CUST-101909,BluePeak Technologies,Technology,Professional,227199,364,26,1
CUST-101910,BluePeak Networks,Technology,Professional,268916,22,227,3
CUST-101911,BluePeak Networks,Manufacturing,Starter,277510,415,312,-37
CUST-101912,Nova Technologies,Manufacturing,Enterprise,108639,147,215,3
CUST-101913,Evergreen Networks,Manufacturing,Starter,16800,218,356,79
CUST-101914,Vertex Health,Financial Services,Starter,248939,75,220,72
CUST-101915,Nova Health,Financial Services,Enterprise,47301,174,200,-37
CUST-101916,Nimbus Systems,Financial Services,Enterprise,143701,378,274,62
CUST-101917,Atlas Solutions,Healthcare,Professional,282674,18,203,21
CUST-101918,Nimbus Health,Education,Enterprise,199886,115,228,79
CUST-101919,Vertex Technologies,Financial Services,Starter,234816,243,39,-22
CUST-101920,Atlas Logistics,Manufacturing,Enterprise,262988,119,176,-11
CUST-101921,Atlas Solutions,Technology,Enterprise,195686,458,326,-19
CUST-101922,Vertex Systems,Logistics,Enterprise,133928,173,258,1
CUST-101923,Apex Technologies,Financial Services,Professional,204637,39,147,43
CUST-101924,Nimbus Systems,Manufacturing,Starter,92826,447,230,-4
CUST-101925,Bright Systems,Technology,Professional,220742,364,106,-9
CUST-101926,Vertex Solutions,Manufacturing,Enterprise,294536,265,195,47
CUST-101927,Apex Solutions,Healthcare,Enterprise,214912,196,127,65
CUST-101928,Nova Financial,Financial Services,Enterprise,297904,31,258,66
CUST-101929,Summit Logistics,Healthcare,Starter,66440,184,264,-32
CUST-101930,Atlas Logistics,Education,Starter,234814,257,177,-18
CUST-101931,BluePeak Technologies,Healthcare,Enterprise,122239,148,274,72
CUST-101932,Bright Financial,Technology,Enterprise,68179,323,8,42
CUST-101933,Bright Systems,Manufacturing,Enterprise,251333,138,258,25
CUST-101934,Bright Technologies,Education,Enterprise,281742,426,80,73
CUST-101935,Evergreen Industries,Education,Enterprise,81648,171,246,-27
CUST-101936,Nova Financial,Healthcare,Starter,295349,144,196,50
CUST-101937,Summit Financial,Education,Professional,97319,478,267,-10
CUST-101938,Atlas Industries,Healthcare,Professional,94374,72,291,-14
CUST-101939,Bright Financial,Manufacturing,Starter,75505,379,23,64
CUST-101940,Apex Solutions,Healthcare,Enterprise,285689,104,198,19
CUST-101941,Apex Industries,Logistics,Professional,75807,480,6,30
CUST-101942,Nova Systems,Financial Services,Starter,135329,205,284,-3
CUST-101943,Nimbus Solutions,Technology,Professional,232798,343,282,42
CUST-101944,Bright Networks,Logistics,Starter,30281,224,2,-15
CUST-101945,Nova Health,Healthcare,Professional,158248,442,169,55
CUST-101946,Apex Solutions,Technology,Professional,216437,184,217,-6
CUST-101947,Evergreen Logistics,Healthcare,Enterprise,59341,484,361,67
CUST-101948,Pioneer Networks,Healthcare,Professional,152962,15,317,20
CUST-101949,Atlas Financial,Technology,Professional,299432,203,104,-3
CUST-101950,Nova Industries,Healthcare,Enterprise,134725,96,277,15
CUST-101951,Atlas Industries,Education,Starter,202885,256,16,7
CUST-101952,Pioneer Systems,Education,Professional,209685,200,12,48
CUST-101953,Nimbus Health,Technology,Enterprise,199960,497,233,68
CUST-101954,Apex Logistics,Healthcare,Enterprise,15064,209,293,7
CUST-101955,Evergreen Networks,Healthcare,Professional,267148,199,234,-3
CUST-101956,BluePeak Technologies,Education,Starter,51126,264,50,29
CUST-101957,Nimbus Technologies,Manufacturing,Professional,151602,158,91,-20
CUST-101958,Bright Systems,Technology,Starter,150587,277,188,-6
