customer_id,support_tickets_30d,high_severity_cases,avg_resolution_days
CUST-104653,3,0,4.6
CUST-104654,1,1,1.3
CUST-104655,2,0,9.0
CUST-104656,0,1,7.3
CUST-104657,1,0,3.7
CUST-104658,0,0,2.6
CUST-104659,4,0,2.1
CUST-104660,1,1,9.8
CUST-104661,4,0,3.3
CUST-104662,2,0,7.2
CUST-104663,1,0,5.1
CUST-104664,5,1,3.0
CUST-104665,3,0,3.4
CUST-104666,1,0,4.8
CUST-104667,1,0,5.8
CUST-104668,1,0,5.5
CUST-104669,0,0,7.4
CUST-104670,0,0,1.9
CUST-104671,0,0,4.4
CUST-104672,1,0,9.4
CUST-104673,1,0,5.5
CUST-104674,2,1,3.9
CUST-104675,1,1,4.3
CUST-104676,1,1,2.7
CUST-104677,4,0,4.1
CUST-104678,2,0,5.0
CUST-104679,3,0,4.9
CUST-104680,1,0,5.0
CUST-104681,2,1,1.0
CUST-104682,3,1,5.8
CUST-104683,2,1,4.9
CUST-104684,1,0,1.7
CUST-104685,2,0,4.1
CUST-104686,3,1,3.4
CUST-104687,1,0,5.3
CUST-104688,3,0,0.8
CUST-104689,0,0,6.7
CUST-104690,1,1,4.0
CUST-104691,0,0,1.5
CUST-104692,4,0,3.0
CUST-104693,0,0,5.4
CUST-104694,1,0,5.9
CUST-104695,3,0,1.7
CUST-104696,3,0,0.5
CUST-104697,2,0,6.7
CUST-104698,2,0,2.7
CUST-104699,4,0,1.3
CUST-104700,2,1,5.6
CUST-104701,3,1,3.4
CUST-104702,2,1,2.3
CUST-104703,1,0,4.0
CUST-104704,3,0,4.1
CUST-104705,3,1,5.6
CUST-104706,4,1,0.5
CUST-104707,1,1,4.5
CUST-104708,4,0,0.8
CUST-104709,4,0,3.6
CUST-104710,3,0,1.6
CUST-104711,1,0,1.6
CUST-104712,1,2,2.1
CUST-104713,2,1,4.1
CUST-104714,1,0,2.5
CUST-104715,3,0,1.8
CUST-104716,1,0,0.5
CUST-104717,1,0,2.1
CUST-104718,3,0,1.7
CUST-104719,2,0,1.5
CUST-104720,2,0,2.9
CUST-104721,2,0,1.3
CUST-104722,1,0,5.2
CUST-104723,0,1,1.2
CUST-104724,0,1,1.1
CUST-104725,2,2,1.7
CUST-104726,1,0,8.2
CUST-104727,2,2,6.2
CUST-104728,3,0,3.2
CUST-104729,1,0,5.8
CUST-104730,2,1,5.2
CUST-104731,2,0,1.2
CUST-104732,1,0,2.4
CUST-104733,4,1,5.7
CUST-104734,3,3,4.7
CUST-104735,1,0,3.3
CUST-104736,3,0,5.5
CUST-104737,4,1,3.3
CUST-104738,1,1,1.6
CUST-104739,2,0,4.4
CUST-104740,1,0,1.2
CUST-104741,0,0,4.9
CUST-104742,2,2,0.5
CUST-104743,2,0,7.9
CUST-104744,4,1,4.1
CUST-104745,4,1,2.6
CUST-104746,2,0,4.8
CUST-104747,2,0,2.4
CUST-104748,3,0,4.3
CUST-104749,4,0,2.0
CUST-104750,2,0,3.9
CUST-104751,1,0,2.3
CUST-104752,0,2,3.4
CUST-104753,3,0,1.7
CUST-104754,1,0,3.4
CUST-104755,4,0,4.5
CUST-104756,3,1,4.0
CUST-104757,1,3,0.9
CUST-104758,1,1,5.9
CUST-104759,2,0,1.6
CUST-104760,1,1,0.5
CUST-104761,4,0,6.9
CUST-104762,1,1,1.4
CUST-104763,3,1,5.3
CUST-104764,5,0,3.6
CUST-104765,0,1,2.0
CUST-104766,2,1,4.7
CUST-104767,2,1,4.3
CUST-104768,3,0,5.5
CUST-104769,1,1,4.5
CUST-104770,3,0,1.4
CUST-104771,4,1,3.0
CUST-104772,7,1,3.7
CUST-104773,1,0,3.9
CUST-104774,4,0,3.8
CUST-104775,3,0,1.3
CUST-104776,1,0,4.5
CUST-104777,4,0,4.7
CUST-104778,3,1,4.2
CUST-104779,2,0,1.8
CUST-104780,2,0,4.7
CUST-104781,2,1,2.6
CUST-104782,0,1,7.1
CUST-104783,3,1,1.3
CUST-104784,1,0,2.5
CUST-104785,0,0,6.4
CUST-104786,2,0,1.6
CUST-104787,2,0,5.1
CUST-104788,2,0,0.5
CUST-104789,2,1,3.6
CUST-104790,4,0,4.4
CUST-104791,2,1,2.8
CUST-104792,2,1,4.2
CUST-104793,6,1,0.5
CUST-104794,3,1,4.8
CUST-104795,2,0,6.2
CUST-104796,0,0,5.2
CUST-104797,0,1,3.0
CUST-104798,2,1,2.9
CUST-104799,1,0,3.6
CUST-104800,4,0,0.5
CUST-104801,1,0,1.5
CUST-104802,3,1,6.4
CUST-104803,1,0,5.6
CUST-104804,2,0,5.5
CUST-104805,1,0,2.4
CUST-104806,1,0,4.8
CUST-104807,3,1,4.3
CUST-104808,1,0,2.5
CUST-104809,2,0,6.8
CUST-104810,5,1,2.6
CUST-104811,2,2,2.6
CUST-104812,2,0,3.4
CUST-104813,2,0,3.7
CUST-104814,2,0,2.7
CUST-104815,1,0,1.8
CUST-104816,2,1,2.5
CUST-104817,0,3,2.8
CUST-104818,2,0,5.1
CUST-104819,1,0,1.3
CUST-104820,2,0,5.4
CUST-104821,1,0,5.6
CUST-104822,5,0,5.7
CUST-104823,4,0,4.6
CUST-104824,2,1,0.5
CUST-104825,2,0,4.5
CUST-104826,4,0,6.5
CUST-104827,1,0,5.9
CUST-104828,8,0,3.7
CUST-104829,0,0,1.2
CUST-104830,2,0,3.6
CUST-104831,2,0,2.6
CUST-104832,4,0,5.8
CUST-104833,2,1,3.5
CUST-104834,1,0,7.7
CUST-104835,0,0,6.0
CUST-104836,2,0,2.6
CUST-104837,2,0,2.0
CUST-104838,4,0,4.3
CUST-104839,1,0,2.5
CUST-104840,1,0,3.1
CUST-104841,1,0,4.1
CUST-104842,0,1,2.4
CUST-104843,0,0,4.2
CUST-104844,4,0,1.3
CUST-104845,2,0,2.8
CUST-104846,1,0,0.8
CUST-104847,5,1,7.6
CUST-104848,1,0,6.8
CUST-104849,0,0,2.9
CUST-104850,4,0,6.4
CUST-104851,0,0,4.3
CUST-104852,2,0,4.5
CUST-104853,2,0,5.7
CUST-104854,2,1,6.3
CUST-104855,0,0,0.5
CUST-104856,2,1,2.2
CUST-104857,2,0,2.5
CUST-104858,3,0,9.0
CUST-104859,2,0,1.8
CUST-104860,0,2,5.0
CUST-104861,1,2,5.7
CUST-104862,0,0,1.8
CUST-104863,3,0,0.8
CUST-104864,2,0,4.3
CUST-104865,1,1,2.9
CUST-104866,3,2,4.2
CUST-104867,4,0,4.4
CUST-104868,1,2,4.6
CUST-104869,1,0,3.9
CUST-104870,0,0,1.2
CUST-104871,1,2,3.3
CUST-104872,1,0,6.0
CUST-104873,2,1,1.7
CUST-104874,2,0,5.8
CUST-104875,2,0,5.4
CUST-104876,3,0,4.5
CUST-104877,3,2,6.4
CUST-104878,3,2,0.6
CUST-104879,0,0,0.5
CUST-104880,1,1,0.5
CUST-104881,2,0,2.2
CUST-104882,2,2,5.0
CUST-104883,1,0,0.5
CUST-104884,2,0,3.9
CUST-104885,5,0,4.7
CUST-104886,2,1,9.2
CUST-104887,0,0,1.2
CUST-104888,1,2,3.2
CUST-104889,1,0,1.9
CUST-104890,1,0,3.3
CUST-104891,1,2,1.8
CUST-104892,3,0,7.4
CUST-104893,3,0,4.6
CUST-104894,2,0,5.0
CUST-104895,0,1,2.5
CUST-104896,3,0,3.3
CUST-104897,3,2,4.6
CUST-104898,0,1,0.5
CUST-104899,2,0,0.5
CUST-104900,2,0,5.3
CUST-104901,2,0,2.8
CUST-104902,4,1,1.5
CUST-104903,0,2,5.8
CUST-104904,3,0,2.7
CUST-104905,6,1,2.5
CUST-104906,3,0,0.8
CUST-104907,1,0,2.5
CUST-104908,1,0,4.8
CUST-104909,4,0,2.4
CUST-104910,3,0,7.3
CUST-104911,4,1,0.5
CUST-104912,1,2,4.2
CUST-104913,3,1,0.5
CUST-104914,1,0,3.5
CUST-104915,0,1,3.9
CUST-104916,2,0,6.3
CUST-104917,0,0,5.5
CUST-104918,2,1,2.0
CUST-104919,3,0,6.8
CUST-104920,0,0,2.1
CUST-104921,1,0,2.0
CUST-104922,2,0,1.3
CUST-104923,6,0,4.5
CUST-104924,1,1,3.4
CUST-104925,3,2,3.8
CUST-104926,2,0,0.5
CUST-104927,2,0,1.9
CUST-104928,2,1,4.2
CUST-104929,0,0,5.4
CUST-104930,2,0,4.1
CUST-104931,2,0,2.8
CUST-104932,2,0,0.7
CUST-104933,2,0,3.4
CUST-104934,3,0,3.1
CUST-104935,1,0,0.5
CUST-104936,2,0,4.7
CUST-104937,3,0,2.6
CUST-104938,1,1,3.0
CUST-104939,0,0,1.6
CUST-104940,1,2,6.4
CUST-104941,4,0,2.3
CUST-104942,3,0,0.5
CUST-104943,1,0,2.2
CUST-104944,3,0,7.1
CUST-104945,3,0,4.0
CUST-104946,1,0,1.5
CUST-104947,1,0,4.6
CUST-104948,2,0,2.1
CUST-104949,1,0,3.4
CUST-104950,0,0,6.9
CUST-104951,1,1,2.8
CUST-104952,3,2,2.1
CUST-104953,2,1,1.7
CUST-104954,1,0,0.5
CUST-104955,1,1,5.0
CUST-104956,3,0,5.3
CUST-104957,2,0,1.8
CUST-104958,3,2,5.0
CUST-104959,1,0,3.7
CUST-104960,2,0,6.2
CUST-104961,0,0,2.2
CUST-104962,5,0,3.7
CUST-104963,2,0,6.5
CUST-104964,3,0,1.4
CUST-104965,0,0,4.3
CUST-104966,1,1,5.8
CUST-104967,0,1,0.9
CUST-104968,0,0,4.2
CUST-104969,1,1,4.4
CUST-104970,2,1,5.8
CUST-104971,0,0,5.4
CUST-104972,2,0,4.5
CUST-104973,5,0,1.2
CUST-104974,3,1,4.5
CUST-104975,1,1,3.6
CUST-104976,3,0,5.5
CUST-104977,3,0,4.7
CUST-104978,0,0,4.9
CUST-104979,0,0,3.0
CUST-104980,6,0,4.0
CUST-104981,2,1,1.4
CUST-104982,4,2,3.2
CUST-104983,2,0,3.8
CUST-104984,2,1,3.6
CUST-104985,5,0,4.2
CUST-104986,0,0,4.1
CUST-104987,3,0,3.7
CUST-104988,4,0,3.6
CUST-104989,1,1,3.4
CUST-104990,5,0,3.1
CUST-104991,2,0,4.0
CUST-104992,1,0,4.7
CUST-104993,2,1,3.6
CUST-104994,2,0,2.2
CUST-104995,2,1,3.7
CUST-104996,0,0,3.6
CUST-104997,4,2,6.2
CUST-104998,4,1,4.8
CUST-104999,1,0,4.0
